YEAR,DATE,MONTH,SITE,PLANT,DEPTH,FROND,LNGTH_WC,DIAM_WC,WT_WC,NODES_WC,WT_NB_WC,LNGTH_C,DIAM_C,WT_C,NODES_C,WT_NB_C,STATUS,SCRAP,BLADES,NOTES,use,Sum water column and canopy lengths,Sum water column and canopy weight
2002,11/12/02,11,MOHK,1,7.9,17,2.3,,0.12,,,0,,0,,,G,1.99,,,Y,2.3,0.12
2002,11/12/02,11,MOHK,1,7.9,18,1.4,,0.05,,,0,,0,,,G,1.99,,,Y,1.4,0.05
2002,11/12/02,11,MOHK,1,7.9,19,7.9,,0.32,,,2.1,,0.15,,,S,1.99,,,Y,10,0.47
2002,11/12/02,11,MOHK,1,7.9,20,2.2,,0.1,,,0,,0,,,G,1.99,,,Y,2.2,0.1
2002,11/12/02,11,MOHK,1,7.9,21,0.5,,0.03,,,0,,0,,,G,1.99,,,Y,0.5,0.03
2002,11/12/02,11,MOHK,1,7.9,22,4.6,,0.3,,,0,,0,,,G,1.99,,,Y,4.6,0.3
2002,11/12/02,11,MOHK,1,7.9,23,4.7,,0.22,,,0,,0,,,S,1.99,,,Y,4.7,0.22
2002,11/12/02,11,MOHK,1,7.9,24,7.9,,0.48,,,2.3,,0.34,,,C,1.99,,,Y,10.2,0.82
2002,11/12/02,11,MOHK,1,7.9,25,0.4,,0.01,,,0,,0,,,G,1.99,,,Y,0.4,0.01
2002,11/12/02,11,MOHK,1,7.9,26,7.9,,0.51,,,0,,0,,,C,1.99,,,Y,7.9,0.51
2002,11/12/02,11,MOHK,1,7.9,27,4.5,,0.32,,,0,,0,,,G,1.99,,,Y,4.5,0.32
2002,11/12/02,11,MOHK,1,7.9,28,6.5,,0.56,,,0,,0,,,T,1.99,,,Y,6.5,0.56
2002,11/12/02,11,MOHK,1,7.9,29,7.9,,0.35,,0.28,4,,1.07,,0.3,G,1.99,,,Y,11.9,1.42
2002,11/12/02,11,MOHK,1,7.9,30,2.5,,0.1,,,0,,0,,,T,1.99,,,Y,2.5,0.1
2002,11/12/02,11,MOHK,1,7.9,31,1,,0.04,,,0,,0,,,G,1.99,,,Y,1,0.04
2002,11/12/02,11,MOHK,1,7.9,32,7.8,,0.82,,,0,,0,,,G,1.99,,,Y,7.8,0.82
2002,11/12/02,11,MOHK,1,7.9,33,7.4,,0.34,,,0,,0,,,C,1.99,,,Y,7.4,0.34
2002,11/12/02,11,MOHK,1,7.9,34,7.9,,0.48,,,2.2,,0.41,,,C,1.99,,,Y,10.1,0.89
2002,11/12/02,11,MOHK,1,7.9,35,7.2,,0.36,,,0,,0,,,C,1.99,,,Y,7.2,0.36
2002,11/12/02,11,MOHK,1,7.9,36,7.2,,0.29,,,0,,0,,,C,1.99,,,Y,7.2,0.29
2002,11/12/02,11,MOHK,1,7.9,37,7,,0.3,,,0,,0,,,C,1.99,,,Y,7,0.3
2002,11/12/02,11,MOHK,1,7.9,38,3.6,,0.17,,,0,,0,,,G,1.99,,,Y,3.6,0.17
2002,11/12/02,11,MOHK,1,7.9,39,3.8,,0.18,,,0,,0,,,G,1.99,,,Y,3.8,0.18
2002,11/12/02,11,MOHK,1,7.9,40,6.7,,0.28,,,0,,0,,,C,1.99,,,Y,6.7,0.28
2002,11/12/02,11,MOHK,1,7.9,41,6.6,,0.29,,,0,,0,,,C,1.99,,,Y,6.6,0.29
2002,11/12/02,11,MOHK,1,7.9,42,7.9,,0.27,,,1.1,,0.07,,,S,1.99,,,Y,9,0.34
2002,11/12/02,11,MOHK,1,7.9,43,7.9,,0.39,,,3.3,,0.76,,,C,1.99,,,Y,11.2,1.15
2002,11/12/02,11,MOHK,1,7.9,44,0.7,,0.03,,,0,,0,,,G,1.99,,,Y,0.7,0.03
2002,11/12/02,11,MOHK,1,7.9,45,1.4,,0.05,,,0,,0,,,G,1.99,,,Y,1.4,0.05
2002,11/12/02,11,MOHK,1,7.9,46,3.2,,0.15,,,0,,0,,,G,1.99,,,Y,3.2,0.15
2002,11/12/02,11,MOHK,1,7.9,47,7.9,,0.48,,,4.5,,0.96,,,G,1.99,,,Y,12.4,1.44
2002,11/12/02,11,MOHK,1,7.9,48,7,,0.33,,,0,,0,,,C,1.99,,,Y,7,0.33
2002,11/12/02,11,MOHK,1,7.9,49,6.1,,0.51,,,0,,0,,,G,1.99,,,Y,6.1,0.51
2002,11/12/02,11,MOHK,1,7.9,50,7,,0.35,,,0,,0,,,C,1.99,,,Y,7,0.35
2002,11/12/02,11,MOHK,1,7.9,51,6,,0.34,,,0,,0,,,G,1.99,,,Y,6,0.34
2002,11/12/02,11,MOHK,1,7.9,52,7.9,,0.56,,,1.2,,0.02,,,T,1.99,,,Y,9.1,0.58
2002,11/12/02,11,MOHK,1,7.9,53,7.4,,0.39,,,0,,0,,,C,1.99,,,Y,7.4,0.39
2002,11/12/02,11,MOHK,1,7.9,54,1.5,,0.29,,,0,,0,,,G,1.99,,,Y,1.5,0.29
2002,11/12/02,11,MOHK,1,7.9,55,7.2,,0.31,,,0,,0,,,C,1.99,,,Y,7.2,0.31
2002,11/12/02,11,MOHK,1,7.9,56,1.9,,0.06,,,0,,0,,,G,1.99,,,Y,1.9,0.06
2002,11/12/02,11,MOHK,1,7.9,57,5.4,,0.39,,,0,,0,,,G,1.99,,,Y,5.4,0.39
2002,11/12/02,11,MOHK,1,7.9,58,7.9,,0.38,,,1.5,,0.11,,,C,1.99,,,Y,9.4,0.49
2002,11/12/02,11,MOHK,1,7.9,59,7.9,,0.31,,,1.8,,0.1,,,C,1.99,,,Y,9.7,0.41
2002,11/12/02,11,MOHK,1,7.9,60,1,,0.04,,,0,,0,,,G,1.99,,,Y,1,0.04
2002,11/12/02,11,MOHK,1,7.9,61,7.9,,0.87,,,0,,0,,,G,1.99,,,Y,7.9,0.87
2002,11/12/02,11,MOHK,1,7.9,62,7.9,,0.28,,,0,,0,,,C,1.99,,,Y,7.9,0.28
2002,11/12/02,11,MOHK,1,7.9,63,7.6,,0.35,,,0,,0,,,S,1.99,,,Y,7.6,0.35
2002,11/12/02,11,MOHK,1,7.9,64,7.9,,0.52,,,1.5,,0.23,,,T,1.99,,,Y,9.4,0.75
2002,11/12/02,11,MOHK,1,7.9,65,3.3,,0.16,,,0,,0,,,S,1.99,,,Y,3.3,0.16
2002,11/12/02,11,MOHK,1,7.9,66,7.3,,0.32,,,0,,0,,,T,1.99,,,Y,7.3,0.32
2002,11/12/02,11,MOHK,1,7.9,67,7.5,,0.26,,,0,,0,,,S,1.99,,,Y,7.5,0.26
2002,11/12/02,11,MOHK,1,7.9,68,4.3,,0.15,,,0,,0,,,S,1.99,,,Y,4.3,0.15
2002,11/12/02,11,MOHK,1,7.9,69,7.9,,0.5,,,1.2,,0.26,,,T,1.99,,,Y,9.1,0.76
2002,11/12/02,11,MOHK,1,7.9,70,6.8,,0.29,,,0,,0,,,S,1.99,,,Y,6.8,0.29
2002,11/12/02,11,MOHK,1,7.9,71,6.8,,0.37,,,0,,0,,,T,1.99,,,Y,6.8,0.37
2002,11/12/02,11,MOHK,1,7.9,72,1.8,,0.06,,,0,,0,,,S,1.99,,,Y,1.8,0.06
2002,11/12/02,11,MOHK,1,7.9,73,7.1,,0.33,,,0,,0,,,C,1.99,,,Y,7.1,0.33
2002,11/12/02,11,MOHK,1,7.9,74,4.8,,0.16,,,0,,0,,,S,1.99,,,Y,4.8,0.16
2002,11/12/02,11,MOHK,1,7.9,75,7,,0.39,,,0,,0,,,C,1.99,,,Y,7,0.39
2002,11/12/02,11,MOHK,1,7.9,76,7.5,,0.4,,,0,,0,,,S,1.99,,,Y,7.5,0.4
2002,11/12/02,11,MOHK,1,7.9,77,0.9,,0.04,,,0,,0,,,S,1.99,,,Y,0.9,0.04
2002,11/12/02,11,MOHK,1,7.9,78,2.6,,0.12,,,0,,0,,,S,1.99,,,Y,2.6,0.12
2002,11/12/02,11,MOHK,1,7.9,79,6.5,,0.32,,,0,,0,,,S,1.99,,,Y,6.5,0.32
2002,11/12/02,11,MOHK,1,7.9,80,2.9,,0.1,,,0,,0,,,S,1.99,,,Y,2.9,0.1
2002,11/12/02,11,MOHK,1,7.9,81,0.9,,0.04,,,0,,0,,,G,1.99,,,Y,0.9,0.04
2002,11/12/02,11,MOHK,1,7.9,82,7.9,,0.4,,,0.1,,0.01,,,C,1.99,,,Y,8,0.41
2002,11/12/02,11,MOHK,1,7.9,83,0.9,,0.04,,,0,,0,,,S,1.99,,,Y,0.9,0.04
2002,11/12/02,11,MOHK,1,7.9,84,0.5,,0.02,,,0,,0,,,S,1.99,,,Y,0.5,0.02
2002,11/12/02,11,MOHK,1,7.9,85,0.3,,0.02,,,0,,0,,,T,1.99,,,Y,0.3,0.02
2002,11/12/02,11,MOHK,1,7.9,86,0.4,,0.02,,,0,,0,,,S,1.99,,,Y,0.4,0.02
2002,11/12/02,11,MOHK,1,7.9,87,5.7,,0.23,,,0,,0,,,G,1.99,,,Y,5.7,0.23
2002,12/10/02,12,ABUR,1,6.7,1,0.8,,0.06,,,0,,0,,,G,2.1,,,Y,0.8,0.06
2002,12/10/02,12,ABUR,1,6.7,2,1.2,,0.07,,,0,,0,,,G,2.1,,,Y,1.2,0.07
2002,12/10/02,12,ABUR,1,6.7,3,2.3,,0.11,,,0,,0,,,G,2.1,,,Y,2.3,0.11
2002,12/10/02,12,ABUR,1,6.7,4,1.5,,0.09,,,0,,0,,,G,2.1,,,Y,1.5,0.09
2002,12/10/02,12,ABUR,1,6.7,5,1.1,,0.04,,,0,,0,,,G,2.1,,,Y,1.1,0.04
2002,12/10/02,12,ABUR,1,6.7,6,1.2,,0.09,,,0,,0,,,G,2.1,,,Y,1.2,0.09
2002,12/10/02,12,ABUR,1,6.7,7,1.2,,0.08,,,0,,0,,,G,2.1,,,Y,1.2,0.08
2002,12/10/02,12,ABUR,1,6.7,8,3,,0.13,,,0,,0,,,G,2.1,,,Y,3,0.13
2002,12/10/02,12,ABUR,1,6.7,9,3.2,,0.3,,,0,,0,,,G,2.1,,,Y,3.2,0.3
2002,12/10/02,12,ABUR,1,6.7,10,3.7,,0.36,,,0,,0,,,G,2.1,,,Y,3.7,0.36
2002,12/10/02,12,ABUR,1,6.7,11,4.1,,0.49,,,0,,0,,,G,2.1,,,Y,4.1,0.49
2002,12/10/02,12,ABUR,1,6.7,12,4.7,,0.51,,,0,,0,,,G,2.1,,,Y,4.7,0.51
2002,12/10/02,12,ABUR,1,6.7,13,2.3,,0.12,,,0,,0,,,G,2.1,,,Y,2.3,0.12
2002,12/10/02,12,ABUR,1,6.7,14,6.7,,0.26,,,4,,0.32,,,G,2.1,,,Y,10.7,0.58
2002,12/10/02,12,ABUR,1,6.7,15,6.7,,0.43,,,7.5,,2.17,,,G,2.1,,,Y,14.2,2.6
2002,12/10/02,12,ABUR,1,6.7,16,6.3,,0.99,,,0,,0,,,G,2.1,,,Y,6.3,0.99
2002,12/10/02,12,ABUR,1,6.7,17,6.7,,0.31,,,9.8,,2.71,,,T,2.1,,,Y,16.5,3.02
2002,12/10/02,12,ABUR,1,6.7,18,6.7,,1.41,,,1.4,,0.47,,,G,2.1,,,Y,8.1,1.88
2002,12/10/02,12,ABUR,1,6.7,19,6.7,,0.52,,,7.4,,2.82,,,G,2.1,,,Y,14.1,3.34
2002,12/10/02,12,ABUR,1,6.7,20,6.7,,0.61,,,6.9,,2.2,,,G,2.1,,,Y,13.6,2.81
2002,12/10/02,12,ABUR,1,6.7,21,1.6,,0.15,,,0,,0,,,G,2.1,,,Y,1.6,0.15
2002,12/10/02,12,ABUR,1,6.7,22,6.7,,0.28,,,0.5,,0.04,,,S,2.1,,,Y,7.2,0.32
2002,12/10/02,12,ABUR,1,6.7,23,4.7,,0.34,,,0,,0,,,T,2.1,,,Y,4.7,0.34
2002,12/10/02,12,ABUR,1,6.7,24,6.7,,0.37,,,6.5,,2.11,,,T,2.1,,,Y,13.2,2.48
2002,12/10/02,12,ABUR,1,6.7,25,6.7,,0.65,,,7.2,,2.48,,,G,2.1,,,Y,13.9,3.13
2002,12/10/02,12,ABUR,1,6.7,26,6.7,,0.45,,,6,,1.74,,,C,2.1,,,Y,12.7,2.19
2002,12/10/02,12,ABUR,1,6.7,27,4,,0.36,,,0,,0,,,G,2.1,,,Y,4,0.36
2002,12/10/02,12,ABUR,1,6.7,28,3.4,,0.82,,,0,,0,,,G,2.1,,,Y,3.4,0.82
2002,12/10/02,12,ABUR,1,6.7,29,6.7,,0.4,,,3.9,,0.93,,,C,2.1,,,Y,10.6,1.33
2002,12/10/02,12,ABUR,1,6.7,30,5.3,,0.85,,,0,,0,,,G,2.1,,,Y,5.3,0.85
2002,12/10/02,12,ABUR,1,6.7,31,5.6,,0.69,,,0,,0,,,G,2.1,,,Y,5.6,0.69
2002,12/10/02,12,ABUR,1,6.7,32,3.1,,0.14,,,0,,0,,,S,2.1,,,Y,3.1,0.14
2002,12/10/02,12,ABUR,1,6.7,33,6.7,,0.62,,,2.7,,1.23,,,G,2.1,,,Y,9.4,1.85
2002,12/10/02,12,ABUR,1,6.7,34,1.7,,0.1,,,0,,0,,,S,2.1,,,Y,1.7,0.1
2002,12/10/02,12,ABUR,1,6.7,35,1.4,,0.08,,,0,,0,,,S,2.1,,,Y,1.4,0.08
2002,12/10/02,12,ABUR,2,7,1,0.08,,0.02,,,0,,0,,,S,0.86,,,Y,0.08,0.02
2002,12/10/02,12,ABUR,2,7,2,0.6,,0.01,,,0,,0,,,S,0.86,,,Y,0.6,0.01
2002,12/10/02,12,ABUR,2,7,3,3.4,,0.23,,,0,,0,,,G,0.86,,,Y,3.4,0.23
2002,12/10/02,12,ABUR,2,7,4,1.5,,0.08,,,0,,0,,,G,0.86,,,Y,1.5,0.08
2002,12/10/02,12,ABUR,2,7,5,2,,0.11,,,0,,0,,,G,0.86,,,Y,2,0.11
2002,12/10/02,12,ABUR,2,7,6,3.8,,0.42,,,0,,0,,,G,0.86,,,Y,3.8,0.42
2002,12/10/02,12,ABUR,2,7,7,0.9,,0.04,,,0,,0,,,G,0.86,,,Y,0.9,0.04
2002,12/10/02,12,ABUR,2,7,8,0.7,,0.03,,,0,,0,,,G,0.86,,,Y,0.7,0.03
2002,12/10/02,12,ABUR,2,7,9,7,,0.44,,,0.2,,0,,,G,0.86,,c,N,7.2,0.44
2002,12/10/02,12,ABUR,2,7,10,3.5,,0.36,,,0,,0,,,G,0.86,,,Y,3.5,0.36
2002,12/10/02,12,ABUR,2,7,11,0.5,,0,,,0,,0,,,G,0.86,,,N,0.5,0
2002,12/10/02,12,ABUR,2,7,12,4.7,,0.83,,,0,,0,,,G,0.86,,,Y,4.7,0.83
2002,12/10/02,12,ABUR,2,7,13,4.9,,0.88,,,0,,0,,,G,0.86,,,Y,4.9,0.88
2002,12/10/02,12,ABUR,2,7,14,7,,0.67,,,2.3,,0.55,,,G,0.86,,,Y,9.3,1.22
2002,12/10/02,12,ABUR,2,7,15,2.3,,0.24,,,0,,0,,,G,0.86,,,Y,2.3,0.24
2002,12/10/02,12,ABUR,2,7,16,4.6,,0.28,,,0,,0,,,G,0.86,,,Y,4.6,0.28
2002,12/10/02,12,ABUR,2,7,17,7,,1.13,,,3.3,,1.24,,,G,0.86,,,Y,10.3,2.37
2002,12/10/02,12,ABUR,2,7,18,7,,1.25,,,3,,1.25,,,G,0.86,,,Y,10,2.5
2002,12/10/02,12,ABUR,2,7,19,7,,0.82,,,2.9,,0.66,,,G,0.86,,,Y,9.9,1.48
2002,12/10/02,12,ABUR,2,7,20,1.2,,0.05,,,0,,0,,,S,0.86,,,Y,1.2,0.05
2002,12/10/02,12,ABUR,2,7,21,1.4,,0.05,,,0,,0,,,S,0.86,,,Y,1.4,0.05
2002,12/10/02,12,ABUR,2,7,22,1.8,,0.05,,,0,,0,,,S,0.86,,,Y,1.8,0.05
2002,12/10/02,12,ABUR,2,7,23,2,,0.09,,,0,,0,,,S,0.86,,,Y,2,0.09
2002,12/6/02,12,AQUE,1,7,1,7,,0.34,,,5.65,,1.15,,,G,0.2,,,Y,12.65,1.49
2002,12/6/02,12,AQUE,1,7,2,5.8,,0.22,,,0,,0,,,S,0.2,,,Y,5.8,0.22
2002,12/6/02,12,AQUE,1,7,3,6,,0.38,,,0,,0,,,G,0.2,,,Y,6,0.38
2002,12/6/02,12,AQUE,1,7,4,1.6,,0.06,,,0,,0,,,G,0.2,,,Y,1.6,0.06
2002,12/6/02,12,AQUE,1,7,5,5.65,,0.55,,,0,,0,,,G,0.2,,,Y,5.65,0.55
2002,12/6/02,12,AQUE,1,7,6,1.5,,0.09,,,0,,0,,,G,0.2,,,Y,1.5,0.09
2002,12/6/02,12,AQUE,1,7,7,0.75,,0.05,,,0,,0,,,G,0.2,,,Y,0.75,0.05
2002,12/6/02,12,AQUE,1,7,8,7,,0.42,,,4,,0.87,,,T,0.2,,,Y,11,1.29
2002,12/6/02,12,AQUE,1,7,9,2.4,,0.05,,,0,,0,,,T,0.2,,,Y,2.4,0.05
2002,12/6/02,12,AQUE,1,7,10,2,,0.08,,,0,,0,,,G,0.2,,,Y,2,0.08
2002,12/6/02,12,AQUE,1,7,11,7,,0.28,,,2,,0.18,,,T,0.2,,,Y,9,0.46
2002,12/6/02,12,AQUE,1,7,12,7,,0.81,,,0.5,,0.01,,,G,0.2,,,Y,7.5,0.82
2002,12/6/02,12,AQUE,1,7,13,2.4,,0.08,,,0,,0,,,T,0.2,,,Y,2.4,0.08
2002,12/6/02,12,AQUE,1,7,14,5.5,,0.12,,,0,,0,,,G,0.2,,,Y,5.5,0.12
2002,12/6/02,12,AQUE,1,7,15,2.9,,0.26,,,0,,0,,,G,0.2,,,Y,2.9,0.26
2002,12/6/02,12,AQUE,1,7,16,1.5,,0.12,,,0,,0,,,G,0.2,,,Y,1.5,0.12
2002,12/6/02,12,AQUE,1,7,17,1.5,,0.07,,,0,,0,,,G,0.2,,,Y,1.5,0.07
2002,12/6/02,12,AQUE,1,7,18,7,,0.62,,,2.2,,0.59,,,G,0.2,,,Y,9.2,1.21
2002,12/6/02,12,AQUE,1,7,19,7,,0.65,,,3.5,,0.88,,,G,0.2,,,Y,10.5,1.53
2002,12/6/02,12,AQUE,1,7,20,7,,0.43,,,0,,0,,,T,0.2,,,Y,7,0.43
2002,12/6/02,12,AQUE,1,7,21,7,,0.61,,,0.2,,0.01,,,T,0.2,,,Y,7.2,0.62
2002,12/6/02,12,AQUE,1,7,22,7,,0.87,,,1.6,,0.33,,,G,0.2,,,Y,8.6,1.2
2002,12/6/02,12,AQUE,1,7,23,6.5,,0.76,,,0,,0,,,G,0.2,,,Y,6.5,0.76
2002,12/6/02,12,AQUE,2,7,1,2,,0.09,,,0,,0,,,G,1.4,,,Y,2,0.09
2002,12/6/02,12,AQUE,2,7,2,7,,0.81,,,1.2,,0.26,,,G,1.4,,,Y,8.2,1.07
2002,12/6/02,12,AQUE,2,7,3,2.2,,0.06,,,0,,0,,,S,1.4,,,Y,2.2,0.06
2002,12/6/02,12,AQUE,2,7,4,7,,0.27,,,0,,0,,,S,1.4,,,Y,7,0.27
2002,12/6/02,12,AQUE,2,7,5,1.4,,0.07,,,0,,0,,,G,1.4,,,Y,1.4,0.07
2002,12/6/02,12,AQUE,2,7,6,6.2,,0.79,,,0,,0,,,G,1.4,,,Y,6.2,0.79
2002,12/6/02,12,AQUE,2,7,7,4,,0.34,,,0,,0,,,G,1.4,,,Y,4,0.34
2002,12/6/02,12,AQUE,2,7,8,7,,0.69,,,3.2,,1.15,,,G,1.4,,,Y,10.2,1.84
2002,12/6/02,12,AQUE,2,7,9,7,,0.29,,,1,,0.01,,,S,1.4,,,Y,8,0.3
2002,12/6/02,12,AQUE,2,7,10,7,,0.5,,,4.4,,1.32,,,G,1.4,,,Y,11.4,1.82
2002,12/6/02,12,AQUE,2,7,11,3.2,,0.2,,,0,,0,,,G,1.4,,,Y,3.2,0.2
2002,12/6/02,12,AQUE,2,7,12,2.1,,0.13,,,0,,0,,,G,1.4,,,Y,2.1,0.13
2002,12/6/02,12,AQUE,2,7,13,3,,0.17,,,0,,0,,,G,1.4,,,Y,3,0.17
2002,12/6/02,12,AQUE,2,7,14,2.5,,0.11,,,0,,0,,,G,1.4,,,Y,2.5,0.11
2002,12/6/02,12,AQUE,2,7,15,3.8,,0.34,,,0,,0,,,G,1.4,,,Y,3.8,0.34
2002,12/6/02,12,AQUE,2,7,16,2.2,,0.1,,,0,,0,,,G,1.4,,,Y,2.2,0.1
2002,12/6/02,12,AQUE,2,7,17,7,,0.36,,,5.3,,1.44,,,G,1.4,,,Y,12.3,1.8
2002,12/6/02,12,AQUE,2,7,18,1.3,,0.08,,,0,,0,,,G,1.4,,,Y,1.3,0.08
2002,12/6/02,12,AQUE,2,7,19,1.1,,0.06,,,0,,0,,,G,1.4,,,Y,1.1,0.06
2002,12/6/02,12,AQUE,2,7,20,7,,0.94,,,0.55,,0.06,,,G,1.4,,,Y,7.55,1
2002,12/6/02,12,AQUE,2,7,21,7,,0.26,,,1.1,,0.07,,,S,1.4,,,Y,8.1,0.33
2002,12/6/02,12,AQUE,2,7,22,7,,0.3,,,2,,3.58,,,T,1.4,,,N,9,3.88
2002,12/6/02,12,AQUE,2,7,23,7,,0.4,,,4.2,,1.22,,,T,1.4,,,Y,11.2,1.62
2002,12/6/02,12,AQUE,2,7,24,6.5,,0.83,,,0,,0,,,G,1.4,,,Y,6.5,0.83
2002,12/6/02,12,AQUE,2,7,25,7,,0.37,,,3.7,,1,,,T,1.4,,,Y,10.7,1.37
2002,12/6/02,12,AQUE,2,7,26,7,,0.38,,,5.9,,1.14,,,T,1.4,,,Y,12.9,1.52
2002,12/6/02,12,AQUE,2,7,27,7,,0.7,,,1.9,,0.64,,,G,1.4,,,Y,8.9,1.34
2002,12/6/02,12,AQUE,2,7,28,1.7,,0.11,,,0,,0,,,G,1.4,,,Y,1.7,0.11
2002,12/10/02,12,MOHK,1,6.4,1,0.6,,0.04,,,0,,0,,,G,1.84,,,Y,0.6,0.04
2002,12/10/02,12,MOHK,1,6.4,2,1.8,,0.12,,,0,,0,,,G,1.84,,,Y,1.8,0.12
2002,12/10/02,12,MOHK,1,6.4,3,1.2,,0.05,,,0,,0,,,G,1.84,,,Y,1.2,0.05
2002,12/10/02,12,MOHK,1,6.4,4,0.4,,0.02,,,0,,0,,,G,1.84,,,Y,0.4,0.02
2002,12/10/02,12,MOHK,1,6.4,5,6.4,,0.24,,,0,,0,,,S,1.84,,,Y,6.4,0.24
2002,12/10/02,12,MOHK,1,6.4,6,0.4,,0.01,,,0,,0,,,G,1.84,,,Y,0.4,0.01
2002,12/10/02,12,MOHK,1,6.4,7,0.5,,0.01,,,0,,0,,,G,1.84,,,Y,0.5,0.01
2002,12/10/02,12,MOHK,1,6.4,8,0.6,,0.02,,,0,,0,,,G,1.84,,,Y,0.6,0.02
2002,12/10/02,12,MOHK,1,6.4,9,0.8,,0.02,,,0,,0,,,S,1.84,,,Y,0.8,0.02
2002,12/10/02,12,MOHK,1,6.4,10,1.7,,0.04,,,0,,0,,,S,1.84,,,Y,1.7,0.04
2002,12/10/02,12,MOHK,1,6.4,11,2,,0.06,,,0,,0,,,S,1.84,,,Y,2,0.06
2002,12/10/02,12,MOHK,1,6.4,12,0.5,,0.01,,,0,,0,,,G,1.84,,,Y,0.5,0.01
2002,12/10/02,12,MOHK,1,6.4,13,0.7,,0.02,,,0,,0,,,G,1.84,,,Y,0.7,0.02
2002,12/10/02,12,MOHK,1,6.4,14,2.9,,0.13,,,0,,0,,,G,1.84,,,Y,2.9,0.13
2002,12/10/02,12,MOHK,1,6.4,15,6.4,,0.28,,,3,,0.58,,,G,1.84,,,Y,9.4,0.86
2002,12/10/02,12,MOHK,1,6.4,16,0.9,,0.03,,,0,,0,,,S,1.84,,,Y,0.9,0.03
2002,12/10/02,12,MOHK,1,6.4,17,3.4,,0.08,,,0,,0,,,S,1.84,,,Y,3.4,0.08
2002,12/10/02,12,MOHK,1,6.4,18,5.2,,0.45,,,0,,0,,,T,1.84,,,Y,5.2,0.45
2002,12/10/02,12,MOHK,1,6.4,19,6.4,,0.41,,,1.7,,0.35,,,G,1.84,,,Y,8.1,0.76
2002,12/10/02,12,MOHK,1,6.4,20,5.7,,0.27,,,0,,0,,,S,1.84,,,Y,5.7,0.27
2002,12/10/02,12,MOHK,1,6.4,21,3.6,,0.17,,,0,,0,,,G,1.84,,,Y,3.6,0.17
2002,12/10/02,12,MOHK,1,6.4,22,5.2,,0.4,,,0,,0,,,G,1.84,,,Y,5.2,0.4
2002,12/10/02,12,MOHK,1,6.4,23,6.4,,0.18,,,1.6,,0.26,,,T,1.84,,,Y,8,0.44
2002,12/10/02,12,MOHK,1,6.4,24,2.9,,0.18,,,0,,0,,,G,1.84,,,Y,2.9,0.18
2002,12/10/02,12,MOHK,1,6.4,25,3.9,,0.28,,,0,,0,,,G,1.84,,,Y,3.9,0.28
2002,12/10/02,12,MOHK,1,6.4,26,6.4,,0.84,,,2.3,,0.82,,,G,1.84,,,Y,8.7,1.66
2002,12/10/02,12,MOHK,1,6.4,27,6.4,,0.27,,,1.5,,0.25,,,C,1.84,,,Y,7.9,0.52
2002,12/10/02,12,MOHK,1,6.4,28,4.3,,0.23,,,0,,0,,,G,1.84,,,Y,4.3,0.23
2002,12/10/02,12,MOHK,1,6.4,29,6.4,,0.18,,,2,,0.25,,,C,1.84,,,Y,8.4,0.43
2002,12/10/02,12,MOHK,1,6.4,30,6.4,,0.37,,,1.8,,0.33,,,T,1.84,,,Y,8.2,0.7
2002,12/10/02,12,MOHK,1,6.4,31,3,,0.21,,,0,,0,,,G,1.84,,,Y,3,0.21
2002,12/10/02,12,MOHK,1,6.4,32,6.4,,0.47,,,3,,0.68,,,G,1.84,,,Y,9.4,1.15
2002,12/10/02,12,MOHK,1,6.4,33,5.9,,0.58,,,0,,0,,,G,1.84,,,Y,5.9,0.58
2002,12/10/02,12,MOHK,1,6.4,34,6.4,,0.19,,,1.2,,0.1,,,C,1.84,,,Y,7.6,0.29
2002,12/10/02,12,MOHK,1,6.4,35,4.9,,0.33,,,0,,0,,,G,1.84,,,Y,4.9,0.33
2002,12/10/02,12,MOHK,1,6.4,36,3.6,,0.26,,,0,,0,,,G,1.84,,,Y,3.6,0.26
2002,12/10/02,12,MOHK,1,6.4,37,6.4,,0.38,,,2.2,,0.51,,,G,1.84,,,Y,8.6,0.89
2002,12/10/02,12,MOHK,1,6.4,38,5.2,,0.17,,,0,,0,,,S,1.84,,,Y,5.2,0.17
2002,12/10/02,12,MOHK,1,6.4,39,1,,0.06,,,0,,0,,,G,1.84,,,Y,1,0.06
2002,12/10/02,12,MOHK,1,6.4,40,0.9,,0.02,,,0,,0,,,S,1.84,,,Y,0.9,0.02
2002,12/10/02,12,MOHK,1,6.4,41,6.4,,0.34,,,2.2,,0.65,,,G,1.84,,,Y,8.6,0.99
2002,12/10/02,12,MOHK,1,6.4,42,5.9,,0.89,,,0,,0,,,G,1.84,,,Y,5.9,0.89
2002,12/10/02,12,MOHK,1,6.4,43,2.4,,0.19,,,0,,0,,,G,1.84,,,Y,2.4,0.19
2002,12/10/02,12,MOHK,1,6.4,44,6.4,,0.34,,,4.7,,0.97,,,C,1.84,,,Y,11.1,1.31
2002,12/10/02,12,MOHK,1,6.4,45,5.9,,0.58,,,0,,0,,,G,1.84,,,Y,5.9,0.58
2002,12/10/02,12,MOHK,1,6.4,46,1.4,,0.06,,,0,,0,,,G,1.84,,,Y,1.4,0.06
2002,12/10/02,12,MOHK,1,6.4,47,1.8,,0.09,,,0,,0,,,C,1.84,,,Y,1.8,0.09
2002,12/10/02,12,MOHK,1,6.4,48,5.7,,0.34,,,0,,0,,,S,1.84,,,Y,5.7,0.34
